inst name, eiin, inst_type, district, thana, mauza, long, lat, serial,isUnique
MONPURA ISLAMIA FAJIL MADRASHA,103814,Madrasha,CHANDPUR,KACHUA,MANPUR,90.88924,23.38098,3587,1
KADLA s s FAZIL  MADRaSAH,103813,Madrasha,CHANDPUR,KACHUA,KADLA,90.8957,23.36203,3588,1
CHAWMOHANI DARUS SUNNAT ALIM MADRASHA,103802,Madrasha,CHANDPUR,KACHUA,MURADPUR,90.92105,23.35763,3589,1
NIShCHINTAPUR D.S ISLAMIA KAMIL MADRASHA,103819,Madrasha,CHANDPUR,KACHUA,NISCHINTAPUR,90.8636,23.34263,3590,1
MONOHARPUR FAZIL  DIGREE MADRASHA,103818,Madrasha,CHANDPUR,KACHUA,MANOHARPUR,90.82756,23.3396,3591,1
SREERAMPUR MOHAMMADIA ISLAMIA ALIM  MADRASHA,103824,Madrasha,CHANDPUR,KACHUA,SREERAMPUR,90.8793,23.34999,3592,1
RAGdoIL ISLAMIA ALIM MADRASA,103820,Madrasha,CHANDPUR,KACHUA,RAGDAIL,90.86317,23.34256,3593,1
SACHAR ISLAMIA DHAKHIL MADRASAH,103832,Madrasha,CHANDPUR,KACHUA,SACHAR,90.92187,23.34002,3594,1
BORDAIL ISLAMIA DAKHIL MADRASAH,103810,Madrasha,CHANDPUR,KACHUA,BARDAIL,90.85786,23.45918,3595,1
GOBARKHOLA  ADARSHA  DAKHIL MADRASAH,103800,Madrasha,CHANDPUR,KACHUA,ATISHWAR,90.92611,23.33981,3596,1
MAGHDAIR taheria fazil MADRASHA,103815,Madrasha,CHANDPUR,KACHUA,MEGHDAIR,90.83956,23.43242,3597,1
FATEHPUR old scheme DAKHIL MADRASah,103816,Madrasha,CHANDPUR,KACHUA,TULPAI FATEHPUR,90.81576,23.45289,3598,1
KHIL MEHAR AHMMADIA DAKHIL MADRASHA,103826,Madrasha,CHANDPUR,KACHUA,KHIL MEHER,90.85061,23.3896,3599,1
DHANARPAR ISLAMIA DAKHIL MADRASAH,103880,Madrasha,CHANDPUR,MATLAB DAKSHIN,DAGARPUR,90.82834,23.34989,3600,1
MATLAB DARUL ULUM ISLAMIA FAZIL MADRASHA,103871,Madrasha,CHANDPUR,MATLAB DAKSHIN,KALADI,90.82518,23.36105,3601,1
DIGHALDI ISLIMIA ZAFORIA DAKHIL MADRASHA,103877,Madrasha,CHANDPUR,MATLAB DAKSHIN,DAKSHIN PASCHIM DIGHALDI,90.70609,23.34903,3602,1
ZAMZAM  ANZUMANIA   MOHILA  DAKHIL  MADRASHA,131734,Madrasha,CHANDPUR,MATLAB DAKSHIN,NARAYANPUR,90.70724,23.34361,3603,1
RASUL PUR AN-NISA DAKHIL MADRASAH,103869,Madrasha,CHANDPUR,MATLAB DAKSHIN,RASULPUR,90.69273,23.293,3604,1
KALIKAPUR  ADARSA  DAKHIL  MADRASHA,103868,Madrasha,CHANDPUR,MATLAB DAKSHIN,KALIKAPUR,90.74144,23.3722,3605,1
KHACHIARA JAMILI ALIM MADRASA,103878,Madrasha,CHANDPUR,MATLAB DAKSHIN,KACHIARA,90.80968,23.35802,3606,1
